1522,"We have cloned and sequenced a gene cluster encoding components A and B (nmoA and nmoB) and two additional open reading frames, nmoR and nmoT, downstream of nmoA."
1523,"Based on sequence similarities, nmoR and nmoT probably encode a regulatory protein and a transposase, respectively."
1524,The NmoA sequence was similar to a monooxygenase that uses reduced flavin mononucleotide (FMNH2) as reductant; NmoB was similar to an NADH:flavin mononucleotide (FMN) oxidoreductase.
1525,"On the basis of this information, we tested the function of each component."
1526,"Purified component B was shown to be an NADH:FMN oxidoreductase, and its activity could be separated from that of component A."
1527,"When the Photobacterium fischeri NADH:FMN oxidoreductase was substituted for component B in the complete reaction, NTA was oxidized, showing that the substrate specificity of the reaction resides in component A."
1528,"Component A is therefore an NTA monooxygenase that uses FMNH2 and O2 to oxidize NTA, and component B is an NADH:FMN oxidoreductase that provides FMNH2 for NTA oxidation.Identification of new metabolites and demonstration of key enzyme activities support and extend the pathways previously reported for fluorene metabolism by Arthrobacter sp."
1529,strain F101.
1530,"Washed-cell suspensions of strain F101 with fluorene accumulated 9-fluorenone, 4-hydroxy-9-fluorenone, 3-hydroxy-1-indanone, 1-indanone, 2-indanone, 3-(2-hydroxyphenyl) propionate, and a compound tentatively identified as a formyl indanone."
1531,Incubations with 2-indanone produced 3-isochromanone.
1532,The growth yield with fluorene as a sole source of carbon and energy corresponded to an assimilation of about 34% of fluorene carbon.
1533,"About 7.4% was transformed into 9-fluorenol, 9-fluorenone, and 4-hydroxy-9-fluorenone."
1534,"Crude extracts from fluorene-induced cells showed 3,4-dihydrocoumarin hydrolase and catechol 2,3-dioxygenase activities."
1535,These results and biodegradation experiments with the identified metabolites indicate that metabolism of fluorene by Arthrobacter sp.
1536,strain F101 proceeds through three independent pathways.
1537,"Two productive routes are initiated by dioxygenation at positions 1,2 and 3,4, respectively."
1538,meta cleavage followed by an aldolase reaction and loss of C-1 yield the detected indanones.
1539,"Subsequent biological Baeyer-Villiger reactions produce the aromatic lactones 3,4-dihydrocoumarin and 3-isochromanone."
1540,"Enzymatic hydrolysis of the former gives 3-(2-hydroxyphenyl) propionate, which could be a substrate for a beta oxidation cycle, to give salicylate."
1541,"Further oxidation of the latter via catechol and 2-hydroxymuconic semialdehyde connects with the central metabolism, allowing the utilization of all fluorene carbons."
1542,Identification of 4-hydroxy-9-fluorenone is consistent with an alternative pathway initiated by monooxygenation at C-9 to give 9-fluorenol and then 9-fluorenone.
1543,"Although dioxygenation at 3,4 positions of the ketone apparently occurs, this reaction fails to furnish a subsequent productive oxidation of this compound.We previously reported the isolation of a 21.5-kb genomic DNA fragment from Pseudomonas sp."
1544,"strain ADP, which contains the atzA gene, encoding the first metabolic step for the degradation of the herbicide atrazine (M. de Souza, L. P. Wackett, K. L. Boundy-Mills, R. T. Mandelbaum, and M. J. Sadowsky, Appl."
1545,Environ.
1546,Microbiol.
1547,"61:3373-3378, 1995)."
1548,"In this study, we show that this fragment also contained the second gene of the atrazine metabolic pathway, atzB."
1549,AtzB catalyzed the transformation of hydroxyatrazine to N-isopropylammelide.
1550,"The product was identified by use of high-performance liquid chromatography, mass spectrometery, and nuclear magnetic resonance spectroscopy."
1551,Tn5 mutagenesis of pMD1 was used to determine that atzB was located 8 kb downstream of atzA.
1552,"Hydroxyatrazine degradation activity was localized to a 4.0-kb ClaI fragment, which was subcloned into the vector pACYC184 to produce plasmid pATZB-2."
1553,"The DNA sequence of this region was determined and found to contain two large overlapping divergent open reading frames, ORF1 and ORF2."
1554,ORF1 was identified as the coding region of atzB by demonstrating that (i) only ORF1 was transcribed in Pseudomonas sp.
1555,"strain ADP, (ii) a Tn5 insertion in ORF2 did not disrupt function, and (iii) codon usage was consistent with ORF1 being translated."
1556,"AtzB had 25% amino acid identity with TrzA, a protein that catalyzes a hydrolytic deamination of the s-triazine substrate melamine."
1557,"The atzA and atzB genes catalyze the first two steps of the metabolic pathway in a bacterium that rapidly metabolizes atrazine to carbon dioxide, ammonia, and chloride.Streptomyces viridifaciens MG456-hF10 produces the antitumor agent valanimycin, which is a member of a family of antibiotics containing the azoxy group."
1558,An enzyme involved in the biosynthesis of valanimycin has been purified 360-fold from S. viridifaciens.
1559,"This enzyme, isobutylamine N-hydroxylase, catalyzes the oxidation of isobutylamine to isobutylhydroxylamine in the presence of oxygen and a reduced flavin cofactor."
1560,"Unlike other known N-hydroxylases, isobutylamine N-hydroxylase cannot carry out the reduction of the flavin cofactor."
1561,"Rather, the reduced flavin is supplied by a separate flavin reductase that is present in extracts of S. viridifaciens."
1562,The reduced flavin cofactor could also be supplied by the flavin mononucleotide reductase of Vibrio fischeri.
1563,The requirement for molecular oxygen and a reduced flavin indicates that the N-hydroxylase is a flavin monooxygenase and that the mechanism for the hydroxylation is likely to proceed via the formation of a flavin 4a-hydroperoxide.
1564,Isobutylamine N-hydroxylase exhibited a subunit molecular mass of 40 kDa and existed in dimeric or trimeric form depending upon buffer conditions.
1565,The pI of the protein was found to be ca.
1566,5.1 and the enzyme exhibited a sensitivity to thiol-directed reagents.The toxicity and carcinogenic potential of 2-methylnaphthalene (2-MN) were examined in B6C3F1 mice.
1567,"Groups of 50 male and 50 female mice were given diets containing 0, 0.075, and 0.15% 2-MN for 81 weeks."
1568,"Both 0.075 and 0.15% 2-MN caused pulmonary alveolar proteinosis at high incidence: 55.1 and 45.8% in females and 42.9 and 46.9% in males, respectively."
1569,"The incidences of total lung tumors, including bronchiolar/alveolar adenomas and carcinomas, were 20.4 and 12.2% in male mice given 0.075 and 0.15% 2-MN, respectively, the former value being significantly increased compared with the 4."
1570,1% in control males.
1571,"However, in the respective incidences of the adenomas and carcinomas, neither intergroup differences nor dose dependencies were observed."
1572,The incidences of other tumors did not differ between mice treated with 2-MN and the controls.
1573,The results indicated that 2-MN induces pulmonary alveolar proteinosis but does not possess unequivocal carcinogenic potential in B6C3F1 mice.A recombinant Escherichia coli strain which expresses naphthalene dioxygenase (NDO) from Pseudomonas sp.
1574,"strain NCIB 9816-4 oxidized (S)-1-indanol to trans-(1S,3S)-indan-1,3-diol (95.5%) and (R)-3-hydroxy-1-indanone (4.5%)."
1575,"The same cells oxidized (R)-1-indanol to cis-1,3-indandiol (71%), (R)-3-hydroxy-1-indanone (18.2%), and cis-1,2,3-indantriol (10.8%)."
1576,"Purified NDO oxidized (S)-1-indenol to both syn- and anti-2,3-dihydroxy-1-indanol.Xanthobacter flavus 14p1 used 1,4-dichlorobenzene as the sole source of carbon and energy but did not grow on other (chloro)aromatic compounds."
1577,"1,4-Dichlorobenzene was attacked by a chlorobenzene dioxygenase, and the intermediate chlorocatechol was metabolized by the modified ortho pathway."
1578,"All enzymes necessary to convert 1, 4-dichlorobenzene to 3-oxoadipate showed a low substrate specificity and also accepted the respective intermediates of chlorobenzene or 1, 3-dichlorobenzene degradation."
1579,"Of the three compounds chlorobenzene, 1,4-dichlorobenzene, and 1,3-dichlorobenzene, the latter was the most toxic for X. flavus 14p1."
1580,"Furthermore, 1,3-dichlorobenzene did not induce chlorocatechol 1,2-dioxygenase activity of the organism."
1581,"Chlorobenzene, however, induced chlorocatechol 1,2-dioxygenase, dienelactone hydrolase, and maleylacetate reductase activities."
1582,"As demonstrated by chloride release, also chlorobenzene dioxygenase, chlorobenzene cis-dihydrodiol dehydrogenase, and chloromuconate cycloisomerase activities were present in chlorobenzene-induced cells, but chlorobenzene failed to support growth."
1583,"Presumably a toxic compound was formed from one of the intermediates.Pseudomonas putida F1 utilizes p-cymene (p-isopropyltoluene) by an 11-step pathway through p-cumate (p-isopropylbenzoate) to isobutyrate, pyruvate, and acetyl coenzyme A."
1584,"The cym operon, encoding the conversion of p-cymene to p-cumate, is located just upstream of the cmt operon, which encodes the further catabolism of p-cumate and is located, in turn, upstream of the tod (toluene catabolism) operon in P. putida F1."
1585,"The sequences of an 11,236-bp DNA segment carrying the cym operon and a 915-bp DNA segment completing the sequence of the 2,673-bp DNA segment separating the cmt and tod operons have been determined and are discussed here."
1586,The cym operon contains six genes in the order cymBCAaAbDE.
1587,The gene products have been identified both by functional assays and by comparing deduced amino acid sequences to published sequences.
1588,"Thus, cymAa and cymAb encode the two components of p-cymene monooxygenase, a hydroxylase and a reductase, respectively; cymB encodes p-cumic alcohol dehydrogenase; cymC encodes p-cumic aldehyde dehydrogenase; cymD encodes a putative outer membrane protein related to gene products of other aromatic hydrocarbon catabolic operons, but having an unknown function in p-cymene catabolism; and cymE encodes an acetyl coenzyme A synthetase whose role in this pathway is also unknown."
1589,"Upstream of the cym operon is a regulatory gene, cymR."
1590,"By using recombinant bacteria carrying either the operator-promoter region of the cym operon or the cmt operon upstream of genes encoding readily assayed enzymes, in the presence or absence of cymR, it was demonstrated that cymR encodes a repressor which controls expression of both the cym and cmt operons and is inducible by p-cumate but not p-cymene."
