Sentence #	Word	POS	Tag
156	in	IN	O
156	the	DT	O
156	presence	NN	O
156	of	IN	O
156	tungsten	NNS	O
156	the	DT	O
156	fraction	NN	O
156	of	IN	O
156	membrane-associated	JJ	O
156	ndh	NN	O
156	increased.2-methoxynaphthalene	NN	O
156	was	VBD	O
156	subjected	VBN	O
156	to	TO	O
156	biooxidation	NN	O
156	by	IN	O
156	whole	JJ	O
156	cells	NNS	O
156	of	IN	O
156	six	CD	O
156	organisms	NNS	O
156	:	:	O
156	pseudomonas	NNS	O
156	putida	NN	O
156	f39/d	NN	O
156	containing	VBG	O
156	toluene	NN	O
156	dioxygenase	NN	B-ENZ
156	escherichia	NN	O
156	coli	NNS	O
156	jm109	NN	O
156	(	(	O
156	pdtg601	NN	O
156	)	)	O
156	containing	VBG	O
156	recombinant	NN	O
156	toluene	NN	O
156	dioxygenase	NN	B-ENZ
156	from	IN	O
156	pp	NN	O
156	f39/d	NN	O
156	pseudomonas	NNS	O
156	sp	NN	O
156	.	.	O
156	'	''	O
157	ncib	NN	O
157	9816/11	CD	O
157	containing	VBG	O
157	naphthalene	NN	B-ENZ
157	dioxygenase	NN	I-ENZ
157	.	.	O
157	'	''	O
158	e.	NNP	O
158	coli	NNS	O
158	jm109	NN	O
158	(	(	O
158	pdtg141	NN	O
158	)	)	O
158	containing	VBG	O
158	recombinant	NN	O
158	naphthalene	NN	B-ENZ
158	dioxygenase	NN	I-ENZ
158	from	IN	O
158	ncib	NN	O
158	98161/11	CD	O
158	e.	NNP	O
158	coli	NNS	O
158	c534	NN	O
158	(	(	O
158	pror/sac	NN	O
158	)	)	O
158	containing	VBG	O
158	recombinant	NN	O
158	naphthalene	NN	B-ENZ
158	dioxygenase	NN	I-ENZ
158	from	IN	O
158	pp	NN	O
158	g7	NN	O
158	and	CC	O
158	beijerinckia	NNP	O
158	sp	NN	O
158	.	.	O
158	'	''	O
159	b8/36	NN	O
159	containing	VBG	O
159	biphenyl	NN	O
159	dioxygenase	NN	B-ENZ
159	.	.	O
159	'	''	O
160	the	DT	O
160	organisms\\	NN	O
160	'	''	O
160	potential	JJ	O
160	in	IN	O
160	the	DT	O
160	production	NN	O
160	of	IN	O
160	new	JJ	O
160	metabolites	NNS	O
160	as	IN	O
160	useful	JJ	O
160	chiral	JJ	O
160	synthons	NNS	O
160	by	IN	O
160	biooxidation	NN	O
160	of	IN	O
160	2-substituted	JJ	O
160	naphthalenes	NNS	O
160	is	VBZ	O
160	indicated.the	NN	O
160	cloned	VBN	O
160	9.4-kb	CD	O
160	insert	NN	O
160	of	IN	O
160	plasmid	NN	O
160	pnhj20l	NN	O
160	containing	VBG	O
160	low-molecular-mass	NN	O
160	nitrile	NN	B-ENZ
160	hydratase	NN	I-ENZ
160	(	(	O
160	l-nhase	NN	O
160	)	)	O
160	gene	NN	O
160	from	IN	O
160	rhodococcus	NN	O
160	rhodochrous	JJ	O
160	j1	NN	O
160	was	VBD	O
160	digested	VBN	O
160	with	IN	O
160	various	JJ	O
160	restriction	NN	O
160	enzymes	NNS	O
160	and	CC	O
160	the	DT	O
160	trimmed	VBN	O
160	fragments	NNS	O
160	were	VBD	O
160	inserted	VBN	O
160	into	IN	O
160	puc18	NN	O
160	or	CC	O
160	puc19	NN	O
160	.	.	O
160	``	``	O
161	a	DT	O
161	1.96-kb	JJ	O
161	ecori-sphi	NN	O
161	region	NN	O
161	located	VBN	O
161	1.9-kb	JJ	O
161	downstream	NN	O
161	of	IN	O
161	the	DT	O
161	l-nhase	NN	O
161	gene	NN	O
161	was	VBD	O
161	found	NN	O
161	to	TO	O
161	be	VB	O
161	essential	JJ	O
161	for	IN	O
161	the	DT	O
161	expression	NN	O
161	of	IN	O
161	amidase	NN	B-ENZ
161	activity	NN	O
161	in	IN	O
161	escherichia	NN	O
161	coli	NNS	O
161	;	:	O
161	the	DT	O
161	gene	NN	O
161	arrangement	NN	O
161	of	IN	O
161	the	DT	O
161	amidase	NN	B-ENZ
161	and	CC	O
161	the	DT	O
161	nhase	NN	O
161	in	IN	O
161	r.	NNP	O
161	rhodochrous	JJ	O
161	j1	NN	O
161	differed	VBN	O
161	from	IN	O
161	those	DT	O
161	in	IN	O
161	rhodococcus	NN	O
161	species	NNS	O
161	including	VBG	O
161	n-774	NN	O
161	and	CC	O
161	pseudomonas	NNS	O
161	chlororaphis	NN	O
161	b23	NN	O
161	.	.	O
161	'	''	O
162	the	DT	O
162	nucleotide-determined	JJ	O
162	sequence	NN	O
162	indicated	VBN	O
162	that	IN	O
162	the	DT	O
162	amidase	NN	B-ENZ
162	consists	NNS	O
162	of	IN	O
162	515	CD	O
162	amino	NN	O
162	acids	NNS	O
162	(	(	O
162	54626	CD	O
162	da	NN	O
162	)	)	O
162	and	CC	O
162	the	DT	O
162	deduced	VBN	O
162	amino	NN	O
162	acid	NN	O
162	sequence	NN	O
162	of	IN	O
162	the	DT	O
162	amidase	NN	B-ENZ
162	had	VBD	O
162	high	JJ	O
162	similarity	NN	O
162	to	TO	O
162	those	DT	O
162	of	IN	O
162	amidases	NNS	O
162	from	IN	O
162	rhodococcus	NN	O
162	species	NNS	O
162	including	VBG	O
162	n-774	NN	O
162	and	CC	O
162	p.	NN	O
162	chlororaphis	NN	O
162	b23	NN	O
162	and	CC	O
162	to	TO	O
162	indole-3-acetamide	NN	O
162	hydrolase	NN	O
162	from	IN	O
162	pseudomonas	NNS	O
162	savastanoi	NN	O
162	.	.	O
162	'	''	O
163	the	DT	O
163	amidase	NN	B-ENZ
163	gene	NN	O
163	modified	VBN	O
163	in	IN	O
163	the	DT	O
163	nucleotide	RB	O
163	sequence	NN	O
163	upstream	NN	O
163	from	IN	O
163	its	PRP$	O
163	start	NN	O
163	codon	NN	O
163	expressed	VBN	O
163	8	CD	O
163	%	NN	O
163	of	IN	O
163	the	DT	O
163	total	JJ	O
163	soluble	JJ	O
163	protein	NN	O
163	in	IN	O
163	e.	NNP	O
163	coli	NNS	O
163	under	IN	O
163	the	DT	O
163	control	NN	O
163	of	IN	O
163	lac	NN	O
163	promoter	NN	O
163	.	.	O
163	'	''	O
164	the	DT	O
164	level	NN	O
164	of	IN	O
164	amidase	NN	B-ENZ
164	activity	NN	O
164	in	IN	O
164	cell-free	JJ	O
164	extracts	NNS	O
164	of	IN	O
164	e.	NNP	O
164	coli	NNS	O
164	was	VBD	O
164	0.468	CD	O
164	unit/mg	NN	O
164	using	VBG	O
164	benzamide	NN	O
164	as	IN	O
164	a	DT	O
164	substrate	NN	O
164	.	.	O
164	'	''	O
165	this	DT	O
165	amidase	NN	B-ENZ
165	was	VBD	O
165	purified	VBN	O
165	to	TO	O
165	homogeneity	NN	O
165	from	IN	O
165	extracts	NNS	O
165	of	IN	O
165	the	DT	O
165	e.	NNP	O
165	coli	NNS	O
165	transformant	NN	O
165	with	IN	O
165	30.4	CD	O
165	%	NN	O
165	overall	JJ	O
165	recovery	NN	O
165	.	.	O
165	'	''	O
166	this	DT	O
166	amidase	NN	B-ENZ
166	was	VBD	O
166	highly	RB	O
166	specific	JJ	O
166	for	IN	O
166	the	DT	O
166	s-enantiomer	NN	O
166	of	IN	O
166	2-phenylpropionamide	JJ	O
166	but	CC	O
166	could	MD	O
166	not	RB	O
166	recognize	VB	O
166	the	DT	O
166	configuration	NN	O
166	of	IN	O
166	2-chloropropionamide	JJ	O
166	.	.	O
166	'	''	O
167	it	PRP	O
167	also	RB	O
167	catalyzed	VBN	O
167	the	DT	O
167	transfer	NN	O
167	of	IN	O
167	an	DT	O
167	acyl	NN	O
167	group	NN	O
167	from	IN	O
167	an	DT	O
167	amide	NN	O
167	to	TO	O
167	hydroxylamine	NN	O
167	to	TO	O
167	produce	NN	O
167	the	DT	O
167	corresponding	VBG	O
167	hydroxamate.the	NN	O
167	biotransformation	NN	O
167	of	IN	O
167	1-indanone	CD	O
167	and	CC	O
167	2-indanone	CD	O
167	to	TO	O
167	hydroxyindanones	NNS	O
167	was	VBD	O
167	examined	VBN	O
167	with	IN	O
167	bacterial	NN	O
167	strains	NNS	O
167	expressing	VBG	O
167	naphthalene	NN	B-ENZ
167	dioxygenase	NN	I-ENZ
167	(	(	O
167	ndo	NN	O
167	)	)	O
167	and	CC	O
167	toluene	NN	O
167	dioxygenase	NN	B-ENZ
167	(	(	O
167	tdo	NN	O
167	)	)	O
167	as	IN	O
167	well	RB	O
167	as	IN	O
167	with	IN	O
167	purified	VBN	O
167	enzyme	NN	O
167	components	NNS	O
167	.	.	O
167	'	''	O
168	a	DT	O
168	multicomponent	NN	O
168	oxygenase	NN	B-ENZ
168	was	VBD	O
168	observed	VBN	O
168	to	TO	O
168	convert	NN	O
168	1	CD	O
168	mol	NN	O
168	each	DT	O
168	of	IN	O
168	nadh	NN	O
168	o2	NN	O
168	and	CC	O
168	2as	CD	O
168	into	IN	O
168	1	CD	O
168	mol	NN	O
168	each	DT	O
168	of	IN	O
168	3sc	CD	O
168	nh3	NN	O
168	and	CC	O
168	nad+	NN	O
168	.	.	O
168	'	''	O
169	3-vinylcatechol	JJ	O
169	accumulated	VBN	O
169	when	WRB	O
169	intact	JJ	O
169	cells	NNS	O
169	were	VBD	O
169	incubated	VBN	O
169	with	IN	O
169	styrene	NN	O
169	in	IN	O
169	the	DT	O
169	presence	NN	O
169	of	IN	O
169	3-fluorocatechol	JJ	O
169	to	TO	O
169	inhibit	NN	O
169	catechol	NN	B-ENZ
169	dioxygenase	NN	I-ENZ
169	activity	NN	O
169	.	.	O
169	'	''	O
170	experiments	NNS	O
170	with	IN	O
170	18o2	CD	O
170	showed	VBD	O
170	that	IN	O
170	3-vinylcatechol	JJ	O
170	was	VBD	O
170	produced	VBN	O
170	following	VBG	O
170	a	DT	O
170	dioxygenase	NN	B-ENZ
170	ring	NN	O
170	attack	NN	O
170	.	.	O
170	'	''	O
171	3-vinylcatechol	JJ	O
171	was	VBD	O
171	cleaved	VBN	O
171	by	IN	O
171	catechol	NN	B-ENZ
171	to	TO	O
171	give	VB	O
171	a	DT	O
171	yellow	NN	O
171	compound	NN	O
171	tentatively	RB	O
171	identified	VBN	O
171	as	IN	O
171	acid	NN	O
171	and	CC	O
171	the	DT	O
171	action	NN	O
171	of	IN	O
171	2-hydroxymuconic	JJ	O
171	acid	NN	O
171	semialdehyde	NN	O
171	hydrolase	NN	O
171	on	IN	O
171	this	DT	O
171	produced	VBN	O
171	acrylic	NN	O
171	acid	NN	O
171	.	.	O
171	'	''	O
172	a	DT	O
172	2as	CD	O
172	dioxygenase	NN	B-ENZ
172	system	NN	O
172	and	CC	O
172	a	DT	O
172	(	(	O
172	3sc23o	CD	O
172	)	)	O
172	were	VBD	O
172	detected	VBN	O
172	in	IN	O
172	2as-grown	JJ	O
172	cells	NNS	O
172	only	RB	O
172	.	.	O
172	'	''	O
173	in	IN	O
173	both	DT	O
173	bs-	NN	O
173	and	CC	O
173	ts-grown	JJ	O
173	cells	NNS	O
173	a	DT	O
173	dioxygenase	NN	B-ENZ
173	system	NN	O
173	for	IN	O
173	bs	NN	O
173	and	CC	O
173	ts	NN	O
173	was	VBD	O
173	observed	VBN	O
173	as	IN	O
173	well	RB	O
173	as	IN	O
173	a	DT	O
173	principal	NN	O
173	catechol	NN	B-ENZ
173	(	(	O
173	c23o-iii	NN	O
173	)	)	O
173	neither	DT	O
173	of	IN	O
173	which	WDT	O
173	was	VBD	O
173	present	NN	O
173	in	IN	O
173	2as-grown	JJ	O
173	cells	NNS	O
173	.	.	O
173	'	''	O
174	the	DT	O
174	2as	CD	O
174	dioxygenase	NN	B-ENZ
174	system	NN	O
174	could	MD	O
174	cause	NN	O
174	not	RB	O
174	only	RB	O
174	deamination	NN	O
174	of	IN	O
174	2as	CD	O
174	but	CC	O
174	also	RB	O
174	desulphonation	NN	O
174	of	IN	O
174	bs	NN	O
174	and	CC	O
174	ts	NN	O
174	.	.	O
174	'	''	O
175	the	DT	O
175	bs	NN	O
175	dioxygenase	NN	B-ENZ
175	could	MD	O
175	desulphonate	NN	O
175	bs	NN	O
175	and	CC	O
175	apparently	RB	O
175	either	DT	O
175	desulphonate	NN	O
175	or	CC	O
175	deaminate	NN	O
175	2as	CD	O
175	.	.	O
175	'	''	O
176	one	CD	O
176	operon	NN	O
176	encodes	NNS	O
176	at	IN	O
176	least	JJS	O
176	the	DT	O
176	2as	CD	O
176	dioxygenase	NN	B-ENZ
176	system	NN	O
176	and	CC	O
176	3sc23o	CD	O
176	whereas	NNS	O
176	the	DT	O
176	other	JJ	O
176	encodes	NNS	O
176	at	IN	O
176	least	JJS	O
176	the	DT	O
176	bs/ts	NN	O
176	dioxygenase	NN	B-ENZ
176	system	NN	O
176	and	CC	O
176	c23o-iii.the	NN	O
176	degradation	NN	O
176	of	IN	O
176	p-nitrophenol	NN	O
176	(	(	O
176	pnp	NN	O
176	)	)	O
176	by	IN	O
176	moraxella	NN	O
176	and	CC	O
176	pseudomonas	NNS	O
176	spp	NN	O
176	.	.	O
176	'	''	O
177	the	DT	O
177	resultant	NN	O
177	hydroquinone	NN	O
177	is	VBZ	O
177	subject	NN	O
177	to	TO	O
177	ring	NN	O
177	fission	NN	O
177	catalyzed	VBN	O
177	by	IN	O
177	a	DT	O
177	dioxygenase	NN	B-ENZ
177	enzyme	NN	O
177	.	.	O
177	'	''	O
178	conversion	NN	O
178	of	IN	O
178	pnp	NN	O
178	to	TO	O
178	is	VBZ	O
178	catalyzed	VBN	O
178	by	IN	O
178	a	DT	O
178	monooxygenase	NN	B-ENZ
178	system	NN	O
178	in	IN	O
178	strain	NN	O
178	js443	NN	O
178	through	IN	O
178	the	DT	O
178	formation	NN	O
178	of	IN	O
178	4-nitrocatechol	JJ	O
178	4-nitroresorcinol	JJ	O
178	or	CC	O
178	both	DT	O
178	.	.	O
178	'	''	O
179	we	PRP	O
179	demonstrate	NN	O
179	that	IN	O
179	methyl	NN	O
179	fluoride	NN	O
179	and	CC	O
179	dimethyl	NN	O
179	ether	NN	O
179	are	VBP	O
179	substrates	NNS	O
179	for	IN	O
179	ammonia	NN	B-ENZ
179	monooxygenase	NN	I-ENZ
179	and	CC	O
179	are	VBP	O
179	converted	VBN	O
179	to	TO	O
179	formaldehyde	NN	O
179	and	CC	O
179	a	DT	O
179	mixture	NN	O
179	of	IN	O
179	methanol	NN	O
179	and	CC	O
179	formaldehyde	NN	O
179	respectively.with	NN	O
179	triethanolamine	NN	O
179	as	IN	O
179	sole	NN	O
179	source	NN	O
179	of	IN	O
179	energy	NN	O
179	and	CC	O
179	organic	JJ	O
179	carbon	NN	O
179	a	DT	O
179	strictly	RB	O
179	anaerobic	NN	O
179	gram-positive	JJ	O
179	rod-shaped	JJ	O
179	bacterium	NN	O
179	strain	NN	O
179	lutria	NNS	O
179	3	CD	O
179	was	VBD	O
179	isolated	JJ	O
179	from	IN	O
179	sewage	NN	O
179	sludge	NN	O
179	and	CC	O
179	was	VBD	O
179	assigned	VBN	O
179	to	TO	O
179	the	DT	O
179	genus	NN	O
179	acetobacterium	NN	O
179	on	IN	O
179	the	DT	O
179	basis	NN	O
179	of	IN	O
179	morphological	JJ	O
179	and	CC	O
179	physiological	JJ	O
179	properties	NNS	O
179	.	.	O
179	'	''	O
180	this	DT	O
180	study	NN	O
180	indicates	NNS	O
180	that	IN	O
180	ddt	NN	O
180	appears	VBZ	O
180	to	TO	O
180	be	VB	O
180	oxidized	VBN	O
180	by	IN	O
180	a	DT	O
180	dioxygenase	NN	B-ENZ
180	in	IN	O
180	a.	NN	O
180	eutrophus	RB	O
180	a5	NN	O
180	and	CC	O
180	that	IN	O
180	the	DT	O
180	products	NNS	O
180	of	IN	O
180	this	DT	O
180	oxidation	NN	O
180	are	VBP	O
180	subsequently	RB	O
180	subjected	VBN	O
180	to	TO	O
180	ring	NN	O
180	fission	NN	O
180	to	TO	O
180	eventually	RB	O
180	yield	NN	O
180	4-chlorobenzoic	JJ	O
180	acid	NN	O
180	as	IN	O
180	a	DT	O
180	major	JJ	O
180	stable	JJ	O
180	intermediate.bisphenol	NN	O
180	a	DT	O
180	(	(	O
180	bpa	NN	O
180	)	)	O
180	is	VBZ	O
180	metabolized	VBN	O
180	by	IN	O
180	a	DT	O
180	gram-negative	JJ	O
180	aerobic	NN	O
180	bacterium	NN	O
180	via	IN	O
180	a	DT	O
180	novel	NN	O
180	pathway	NN	O
180	involving	VBG	O
180	oxidative	JJ	O
180	skeletal	NN	O
180	rearrangement	NN	O
180	of	IN	O
180	the	DT	O
180	bpa	NN	O
180	.	.	O
180	'	''	O
181	at	IN	O
181	the	DT	O
181	nucleotide	RB	O
181	level	NN	O
181	doxabd	NN	O
181	are	VBP	O
181	identical	JJ	O
181	to	TO	O
181	the	DT	O
181	ndoabc	NN	O
181	genes	NNS	O
181	that	IN	O
181	encode	NN	O
181	naphthalene	NN	B-ENZ
181	dioxygenase	NN	I-ENZ
181	of	IN	O
181	pseudomonas	NNS	O
181	putida	NN	O
181	.	.	O
181	'	''	O
182	the	DT	O
182	doxg	NN	O
182	protein	NN	O
182	is	VBZ	O
182	97	CD	O
182	%	NN	O
182	identical	JJ	O
182	to	TO	O
182	nahc	NN	O
182	(	(	O
182	dioxygenase	NN	B-ENZ
182	)	)	O
182	of	IN	O
182	p	NN	O
182	.	.	O
182	putida	NN	O
182	.	.	O
182	'	''	O
183	our	PRP$	O
183	findings	NNS	O
183	indicate	NN	O
183	that	IN	O
183	a	DT	O
183	single	JJ	O
183	genetic	JJ	O
183	pathway	NN	O
183	controls	NNS	O
183	the	DT	O
183	metabolism	NN	O
183	of	IN	O
183	dibenzothiophene	NN	O
183	naphthalene	NN	O
183	and	CC	O
183	phenanthrene	NN	O
183	in	IN	O
183	strain	NN	O
183	c18	NN	O
183	and	CC	O
183	that	IN	O
183	the	DT	O
183	dox	NN	O
183	sequence	NN	O
183	encodes	NNS	O
183	a	DT	O
183	complete	JJ	O
183	upper	JJ	O
183	naphthalene	NN	O
183	catabolic	NN	O
183	pathway	NN	O
183	similar	JJ	O
183	to	TO	O
183	nah.the	NN	O
183	alcaligenes	NNS	O
183	eutrophus	RB	O
183	dioxygenase	NN	I-ENZ
183	encoded	VBN	O
183	by	IN	O
183	the	DT	O
183	tfdA	NN	B-GENE
183	gene	NN	O
183	of	IN	O
183	plasmid	NN	O
183	pjp4	NN	O
183	is	VBZ	O
183	an	DT	O
183	fe	NNP	O
183	(	(	O
183	ii	NN	O
183	)	)	O
183	#NAME?	NN	O
183	enzyme	NN	O
183	that	IN	O
183	catalyzes	NNS	O
183	the	DT	O
183	conversion	NN	O
183	of	IN	O
183	to	TO	O
183	and	CC	O
183	glyoxylate	NN	O
183	concomitant	NN	O
183	with	IN	O
183	the	DT	O
183	decomposition	NN	O
183	of	IN	O
183	alpha-ketoglutarate	NN	O
183	to	TO	O
183	form	NN	O
183	succinate	NN	O
183	and	CC	O
183	carbon	NN	O
183	dioxide	NN	O
183	(	(	O
183	fukumori	NNS	O
183	f.	NNP	O
183	and	CC	O
183	hausinger	NN	O
183	r.	NNP	O
183	p.	NN	O
183	(	(	O
183	1993	CD	O
183	)	)	O
183	j	NN	O
183	.	.	O
183	bacteriol	NN	O
183	.	.	O
183	'	''	O
184	using	VBG	O
184	recombinant	NN	O
184	escherichia	NN	O
184	coli	NNS	O
184	cells	NNS	O
184	that	IN	O
184	overexpress	NN	O
184	the	DT	O
184	tfdA	NN	B-GENE
184	gene	NN	O
184	the	DT	O
184	thermolabile	NN	O
184	enzyme	NN	O
184	(	(	O
184	stable	JJ	O
184	only	RB	O
184	up	RB	O
184	to	TO	O
184	30	CD	O
184	degrees	NNS	O
184	c	SYM	O
184	)	)	O
184	was	VBD	O
184	purified	VBN	O
184	to	TO	O
184	apparent	NN	O
184	homogeneity	NN	O
184	(	(	O
184	specific	JJ	O
184	activity	NN	O
184	of	IN	O
184	16.9	CD	O
184	mumol	NN	O
184	of	IN	O
184	substrate	NN	O
184	converted	VBN	O
184	min-1	NN	O
184	mg	NN	O
184	of	IN	O
184	protein-1	NN	O
184	)	)	O
184	by	IN	O
184	a	DT	O
184	simple	NN	O
184	two-step	NN	O
184	procedure	NN	O
184	.	.	O
184	'	''	O
185	ascorbic	NNP	O
185	acid	NN	O
185	stimulates	NNS	O
185	dioxygenase	NN	B-ENZ
185	activity	NN	O
185	and	CC	O
185	reduces	NNS	O
185	the	DT	O
185	rate	NN	O
185	of	IN	O
185	enzyme	NN	O
185	inactivation	NN	O
185	by	IN	O
185	a	DT	O
185	metal	NN	O
185	ion-mediated	JJ	O
185	process	NN	O
185	.	.	O
185	'	''	O
186	this	DT	O
186	is	VBZ	O
186	the	DT	O
186	first	RB	O
186	report	NN	O
186	of	IN	O
186	a	DT	O
186	redox	NN	O
186	enzyme	NN	O
186	complex	JJ	O
186	catalyzing	VBG	O
186	the	DT	O
186	oxidation	NN	O
186	of	IN	O
186	a	DT	O
186	substrate	NN	O
186	and	CC	O
186	concomitantly	RB	O
186	reducing	VBG	O
186	nitrate.naphthalene	NN	O
186	from	IN	O
186	pseudomonas	NNS	O
186	sp	NN	O
186	.	.	O
186	'	''	O
187	ncib	NN	O
187	9816-4	CD	O
187	and	CC	O
187	biphenyl	NN	O
187	dioxygenase	NN	B-ENZ
187	from	IN	O
187	beijerinckia	NNP	O
187	sp	NN	O
187	.	.	O
187	'	''	O
188	toluene	NN	O
188	dioxygenase	NN	B-ENZ
188	from	IN	O
188	pseudomonas	NNS	O
188	putida	NN	O
188	f39/d	NN	O
188	did	VBD	O
188	not	RB	O
188	oxidize	VB	O
188	carbazole	NN	O
188	.	.	O
188	'	''	O
189	amino	NN	O
189	acid	NN	O
189	sequencing	VBG	O
189	and	CC	O
189	sodium	NN	O
189	dodecyl	NN	O
189	sulfate-polyacrylamide	NN	O
189	gel	NN	O
189	electrophoresis	NN	O
189	of	IN	O
189	the	DT	O
189	purified	VBN	O
189	eiii	NN	O
189	demonstrated	VBN	O
189	that	IN	O
189	the	DT	O
189	enzyme	NN	O
189	is	VBZ	O
189	made	VBN	O
189	of	IN	O
189	two	CD	O
189	polypeptide	NN	O
189	chains	NNS	O
189	arising	VBG	O
189	from	IN	O
189	an	DT	O
189	internal	JJ	O
189	cleavage	NN	O
189	between	IN	O
189	amino	NN	O
189	acid	NN	O
189	residues	NNS	O
189	266	CD	O
189	and	CC	O
189	267.the	CD	O
189	well-characterized	JJ	O
189	plasmid-encoded	JJ	O
189	naphthalene	NN	O
189	degradation	NN	O
189	pathway	NN	O
189	in	IN	O
189	pseudomonas	NNS	O
189	putida	NN	O
189	ppg7	NN	O
189	(	(	O
189	NAH7	NN	B-GENE
189	)	)	O
189	was	VBD	O
189	used	VBN	O
189	to	TO	O
189	investigate	NN	O
189	the	DT	O
189	role	NN	O
189	of	IN	O
189	the	DT	O
189	nah	NN	O
189	plasmid-encoded	JJ	O
189	pathway	NN	O
189	in	IN	O
189	mineralizing	VBG	O
189	phenanthrene	NN	O
189	and	CC	O
189	anthracene	NN	O
189	.	.	O
189	'	''	O
190	these	DT	O
190	plasmids	NNS	O
190	have	VB	O
190	homologous	JJ	O
190	regions	NNS	O
190	of	IN	O
190	upper	JJ	O
190	and	CC	O
190	lower	JJR	O
190	NAH7	NN	B-GENE
190	plasmid	NN	O
190	catabolic	NN	O
190	genes	NNS	O
190	.	.	O
190	'	''	O
191	by	IN	O
191	conjugation	NN	O
191	experiments	NNS	O
191	these	DT	O
191	plasmids	NNS	O
191	including	VBG	O
191	NAH7	NN	B-GENE
191	have	VB	O
191	been	VBN	O
191	shown	VBN	O
191	to	TO	O
191	encode	NN	O
191	the	DT	O
191	genotype	NN	O
191	for	IN	O
191	mineralization	NN	O
191	of	IN	O
191	phenanthrene	NN	O
191	and	CC	O
191	anthracene	NN	O
191	as	IN	O
191	well	RB	O
191	as	IN	O
191	naphthalene	NN	O
191	.	.	O
191	'	''	O
192	two	CD	O
192	isofunctional	JJ	O
192	monomeric	NN	O
192	flavoproteins	NNS	O
192	(	(	O
192	components	NNS	O
192	a1	NN	O
192	and	CC	O
192	a2	NN	O
192	;	:	O
192	m	NN	O
192	(	(	O
192	r	NN	O
192	)	)	O
192	of	IN	O
192	about	IN	O
192	)	)	O
192	transferred	VBN	O
192	electrons	NNS	O
192	from	IN	O
192	nadh	NN	O
192	to	TO	O
192	the	DT	O
192	second	JJ	O
192	component	NN	O
192	(	(	O
192	b	NN	O
192	;	:	O
192	m	NN	O
192	(	(	O
192	r	NN	O
192	)	)	O
192	of	IN	O
192	about	IN	O
192	)	)	O
192	a	DT	O
192	ferredoxin	NN	O
192	which	WDT	O
192	transported	VBN	O
192	electrons	NNS	O
192	to	TO	O
192	the	DT	O
192	heteromultimeric	NN	O
192	(	(	O
192	alpha	NN	O
192	2	CD	O
192	beta	NN	O
192	2	CD	O
192	)	)	O
192	oxygenase	NN	B-ENZ
192	component	NN	O
192	(	(	O
192	c	SYM	O
192	;	:	O
192	m	NN	O
192	(	(	O
192	r	NN	O
192	)	)	O
192	of	IN	O
192	alpha	NN	O
192	;	:	O
192	m	NN	O
192	(	(	O
192	r	NN	O
192	)	)	O
192	of	IN	O
192	beta	NN	O
192	)	)	O
192	.	.	O
192	'	''	O
193	component	NN	O
193	b	NN	O
193	which	WDT	O
193	transported	VBN	O
193	electrons	NNS	O
193	to	TO	O
193	the	DT	O
193	oxygenase	NN	B-ENZ
193	or	CC	O
193	cytochrome	NN	O
193	c	NNS	O
193	had	VBD	O
193	an	DT	O
193	n-terminal	JJ	O
193	amino	NN	O
193	acid	NN	O
193	sequence	NN	O
193	with	IN	O
193	high	JJ	O
193	homology	NN	O
193	to	TO	O
193	the	DT	O
193	putidaredoxin	NN	O
193	of	IN	O
193	cytochrome	NN	O
193	p-450cam	NN	O
193	.	.	O
193	'	''	O
194	the	DT	O
194	oxygenase	NN	B-ENZ
194	had	VBD	O
194	the	DT	O
194	uv	NN	O
194	spectrum	NN	O
194	of	IN	O
194	a	DT	O
194	rieske	NN	O
194	iron-sulfur	NN	O
194	center	NN	O
194	.	.	O
194	'	''	O
195	we	PRP	O
195	presume	NN	O
195	dbfdos	NN	O
195	to	TO	O
195	be	VB	O
195	a	DT	O
195	class	NN	O
195	iia	NN	O
195	dioxygenase	NN	B-ENZ
195	system	NN	O
195	(	(	O
195	ec	NNP	O
195	1.14.12.-	JJ	O
195	)	)	O
195	functionally	RB	O
195	similar	JJ	O
195	to	TO	O
195	pyrazon	NN	O
195	dioxygenase.corynebacterium	NN	O
195	sp	NN	O
195	.	.	O
195	'	''	O
196	the	DT	O
196	aromatic	JJ	O
196	ring	NN	O
196	was	VBD	O
196	cleaved	VBN	O
196	in	IN	O
196	the	DT	O
196	extradiol	NN	O
196	position	NN	O
196	by	IN	O
196	a	DT	O
196	.	.	O
196	'	''	O
197	in	IN	O
197	strains	NNS	O
197	of	IN	O
197	xanthobacter	NN	O
197	and	CC	O
197	ancylobacter	NN	O
197	that	IN	O
197	have	VB	O
197	been	VBN	O
197	isolated	JJ	O
197	on	IN	O
197	the	DT	O
197	first	RB	O
197	catabolic	NN	O
197	step	NN	O
197	is	VBZ	O
197	catalyzed	VBN	O
197	by	IN	O
197	a	DT	O
197	hydrolytic	JJ	O
197	haloalkane	NN	O
197	dehalogenase	NN	B-ENZ
197	.	.	O
197	'	''	O
198	the	DT	O
198	aldehyde	NN	B-ENZ
198	dehydrogenase	NN	I-ENZ
198	prevents	NNS	O
198	toxicity	NN	O
198	of	IN	O
198	the	DT	O
198	reactive	NN	O
198	chloroacetaldehyde	NN	O
198	that	IN	O
198	is	VBZ	O
198	formed	VBN	O
198	as	IN	O
198	an	DT	O
198	intermediate	NN	O
198	and	CC	O
198	is	VBZ	O
198	necessary	JJ	O
198	for	IN	O
198	establishing	VBG	O
198	a	DT	O
